name,sci_field,year,link,sex
Акбердиной Виктории Викторовне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Алмаеву Николаю Альбертовичу,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,m
Андреевой Елене Леонидовне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Баксанскому Олегу Евгеньевичу,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,m
Дергачевой Елене Александровне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Кабир Людмиле Сергеевне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Кузнецовой Ольге Владимировне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Логинову Евгению Леонидовичу,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,m
Найден Светлане Николаевне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Нестику Тимофею Александровичу,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,m
Рыжовой Наталье Петровне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Синеокой Юлии Вадимовне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Фишману Леониду Гершевичу,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,m
Ярашевой Азизе Викторовне,общественные науки,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=72722e43-d556-44e1-a01d-b2bfd8a79a80,f
Александровой Татьяне Николаевне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Бешенцеву Андрею Николаевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Боброву Алексею Владимировичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Бычкову Андрею Юрьевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Володину Евгению Михайловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Вшивковой Ольге Владимировне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Гармаеву Ендону Жамьяновичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Головацкой Евгении Александровне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Гражданкину Дмитрию Владимировичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Грицуну Андрею Сергеевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Гущиной Дарье Юрьевне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Диденкуловой Ирине Игоревне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Елисееву Алексею Викторовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Еременко Виталию Андреевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Еремину Николаю Николаевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Завьялову Петру Олеговичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Закирову Эрнесту Сумбатовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Зедгенизову Дмитрию Александровичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Индрупскому Илье Михайловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Казанину Олегу Ивановичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Кирдяшкину Алексею Анатольевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Коровникову Игорю Валентиновичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Корсакову Андрею Викторовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Кривовичеву Сергею Владимировичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Кулакову Ивану Юрьевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Левыкину Сергею Вячеславовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Летниковой Елене Феликсовне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Литасову Константину Дмитриевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Мальчевскому Владимиру Алексеевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Майорову Александру Евгеньевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Микляеву Петру Сергеевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Наугольныху Сергею Владимировичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Носову Михаилу Александровичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Нырцову Максиму Валерьевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Оганову Артему Ромаевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Пекову Игорю Викторовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Пинегиной Татьяне Константиновне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Репиной Ирине Анатольевне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Сафонову Олегу Геннадьевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Семенову Владимиру Анатольевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Собисевичу Алексею Леонидовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Соловьеву Алексею Викторовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Стеблову Григорию Михайловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Степановой Инне Эдуардовне,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,f
Стефанову Юрию Павловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Тараканову Роману Юрьевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Тихоцкому Сергею Андреевичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Ткаченко Игорю Вячеславовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Чимитдоржиеву Тумэну Намжиловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Шапиро Николаю Михайловичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Шацкому Антону Фарисовичу,науки о Земле,2015,http://www.ras.ru/presidium/documents/directions.aspx?ID=d970afa6-9c0c-4d0c-9c0b-cde1155d0b73,m
Алексеевой Елене Вениаминовне,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,f
Березович Елене Львовне,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,f
Гринцеру Николаю Павловичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Десницкому Андрею Сергеевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Загребину Алексею Егоровичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Казаковской Виктории Виладиевне,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,f
Коробову Дмитрию Сергеевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Кривошапкину Андрею Иннокентьевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Липкину Михаилу Аркадьевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Люстрову Михаилу Юрьевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Панченко Александру Александровичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Полонскому Вадиму Владимировичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Савинову Дмитрию Михайловичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Соловьеву Кириллу Андреевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Стефановичу Петру Сергеевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Успенскому Федору Борисовичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Хавановой Ольге Владимировне,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,f
Христофорову Игорю Анатольевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Черных Александру Васильевичу,историко-филологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=a56cd7bb-719b-4384-8c8c-5fe11863ef46,m
Аверьянову Александру Олеговичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Балановскому Олегу Павловичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Борисову Виталию Борисовичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Головину Антону Клеменсовичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Демидюку Илье Валерьевичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Жаркову Дмитрию Олеговичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Коробко Игорю Викторовичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Купрашу Дмитрию Владимировичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Лагунину Алексею Александровичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Лукьянову Константину Анатольевичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Маркову Александру Владимировичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Орлову Юрию Львовичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Павловой Галине Валериевне,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,f
Плотникову Егору Юрьевичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Полилову Алексею Алексеевичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Пущиной Евгении Владиславовне,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,f
Пышному Дмитрию Владимировичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Соколовой Ольге Сергеевне,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,f
Хлесткиной Елене Константиновне,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,f
Чудакову Дмитрию Михайловичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Шидловскому Юлию Валерьевичу,биологические науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=6fb46b72-5eb2-4922-b661-9e34c8defb45,m
Борычеву Сергею Николаевичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Вафину Рамилю Ришадовичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Волковой Наталье Александровне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Галстяну Араму Генриховичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Гинсу Мурату Сабировичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Горобей Ирине Михайловне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Гребенниковой Татьяне Владимировне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Дедовой Эльвире Батыревне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Дубовику Дмитрию Вячеславовичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Журавлевой Екатерине Васильевне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Зиганшину Булату Гусмановичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Зилфикарову Ифрату Назимовичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Иванову Алексею Ивановичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Ивановой Марии Ивановне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Ивановой Ольге Валерьевне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Карлову Геннадию Ильичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Квочко Андрею Николаевичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Клыкову Алексею Григорьевичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Колбасову Денису Владимировичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Колесникову Андрею Викторовичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Кощаеву Андрею Георгиевичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Кулову Аслану Ростиславовичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Малюковой Людмиле Степановне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Масловой Владе Вячеславовне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Машенцевой Наталье Геннадьевне,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,f
Мирошникову Сергею Александровичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Надежкину Сергею Михайловичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
Панову Алексею Валерьевичу,сельскохозяйственные науки,2016,http://www.ras.ru/presidium/documents/directions.aspx?ID=cdd2a26e-2e76-4305-be3b-af4ecce17448,m
